2008,4,1,5,29,332,3,C34,7,6,1,48,1,2
2008,4,1,6,29,332,3,C33,14,5,1,48,1,2
2008,4,1,7,29,332,3,C46,2,4,1,48,1,3
2008,4,1,8,29,332,3,C5,11,2,1,48,1,1
2008,4,1,9,29,332,3,C16,13,6,1,28,2,1
2008,4,1,10,29,332,3,C17,14,6,1,48,1,1
2008,4,1,11,29,332,1,A7,3,3,1,43,2,1
2008,4,1,12,29,332,1,A3,3,1,1,72,1,1
2008,4,1,13,29,332,1,A4,3,2,2,38,2,1
2008,4,1,1,29,333,2,B10,2,4,1,67,1,1
2008,4,1,2,29,333,2,B13,12,5,2,62,1,1
2008,4,1,3,29,333,2,B21,12,1,1,67,1,2
2008,4,1,1,29,334,3,C34,7,6,1,48,1,2
2008,4,1,2,29,334,3,C41,13,2,1,28,2,3
2008,4,1,3,29,334,3,C49,4,5,2,26,2,3
2008,4,1,4,29,334,3,C50,9,5,2,20,2,3
2008,4,1,5,29,334,3,C57,5,1,2,33,2,4
2008,4,1,6,29,334,2,B4,10,2,1,52,1,1
2008,4,1,7,29,334,2,B26,13,3,1,57,1,2
2008,4,1,1,29,335,2,B16,12,6,1,52,1,1
2008,4,1,2,29,335,2,B30,9,4,1,57,1,2
2008,4,1,3,29,335,2,B23,7,2,1,38,2,2
2008,4,1,4,29,335,4,P16,7,6,1,33,2,1
2008,4,1,5,29,335,4,P33,9,5,1,43,1,2
2008,4,1,6,29,335,4,P34,9,6,2,48,1,2
2008,4,1,7,29,335,4,P3,2,1,1,48,1,1
2008,4,1,1,29,336,4,P12,4,4,1,33,2,1
2008,4,1,2,29,336,4,P1,3,1,1,38,1,1
2008,4,1,3,29,336,3,C5,11,2,1,48,1,1
2008,4,1,4,29,336,3,C35,9,6,1,50,1,2
2008,4,1,5,29,336,3,C48,6,4,1,28,2,3
2008,4,1,6,29,336,2,B4,10,2,1,52,1,1
2008,4,1,7,29,336,2,B15,9,5,1,38,2,1
2008,4,1,8,29,336,2,B10,2,4,1,67,1,1
2008,4,1,1,9,337,1,A21,1,1,1,62,1,2
2008,4,1,2,9,337,1,A32,2,5,1,38,2,2
2008,4,1,3,9,337,1,A30,6,4,1,38,2,2
2008,4,1,4,9,337,1,A40,4,2,2,38,2,3
2008,4,1,5,9,337,1,A37,2,1,1,62,1,3
2008,4,1,6,9,337,2,B26,13,3,1,57,1,2
2008,4,1,7,9,337,2,B1,4,1,1,57,1,1
2008,4,1,1,9,338,2,B4,10,2,1,52,1,1
2008,4,1,2,9,338,2,B2,3,1,2,57,1,1
2008,4,1,1,29,339,2,B13,12,5,2,62,1,1
2008,4,1,2,29,339,2,B10,2,4,1,67,1,1
2008,4,1,3,29,339,2,B14,2,5,1,62,1,1
2008,4,1,4,29,339,2,B24,11,2,1,57,1,2
2008,4,1,5,29,339,1,A5,3,2,1,43,2,1
2008,4,1,1,9,340,2,B10,2,4,1,67,1,1
2008,4,1,2,9,340,2,B14,2,5,1,62,1,1
2008,4,1,3,9,340,2,B11,2,4,1,43,2,1
2008,4,1,4,9,340,2,B13,12,5,2,62,1,1
2008,4,1,1,29,341,1,A2,3,1,1,43,2,1
2008,4,1,2,29,341,1,A3,3,1,1,72,1,1
2008,4,1,3,29,341,1,A2,3,1,1,43,2,1
2008,4,1,4,29,341,1,A5,3,2,1,43,2,1
2008,4,1,5,29,341,1,A7,3,3,1,43,2,1
2008,4,1,6,29,341,1,A5,3,2,1,43,2,1
2008,4,1,7,29,341,1,A6,3,2,1,43,2,1
2008,4,1,8,29,341,1,A8,3,3,1,62,1,1
2008,4,1,9,29,341,1,A10,3,4,1,38,2,1
2008,4,1,10,29,341,1,A12,2,4,1,38,2,1
2008,4,1,11,29,341,1,A4,3,2,2,38,2,1
2008,4,1,12,29,341,4,P1,3,1,1,38,1,1
2008,4,1,13,29,341,4,P5,3,2,1,23,2,1
2008,4,1,14,29,341,4,P82,6,4,2,48,1,5
2008,4,1,15,29,341,4,P80,7,3,1,28,2,5
2008,4,1,16,29,341,4,P74,12,1,2,33,2,5
2008,4,1,1,29,342,2,B4,10,2,1,52,1,1
2008,4,1,2,29,342,2,B9,1,3,1,48,2,1
2008,4,1,3,29,342,1,A4,3,2,2,38,2,1
2008,4,1,4,29,342,1,A4,3,2,2,38,2,1
2008,4,1,5,29,342,1,A16,1,6,1,33,2,1
2008,4,1,6,29,342,1,A13,1,5,1,28,2,1
2008,4,1,7,29,342,1,A30,6,4,1,38,2,2
2008,4,1,8,29,342,4,P23,6,2,2,28,2,2
2008,4,1,9,29,342,4,P4,4,2,1,38,1,1
2008,4,1,10,29,342,4,P1,3,1,1,38,1,1
2008,4,1,11,29,342,4,P1,3,1,1,38,1,1
2008,4,1,12,29,342,4,P1,3,1,1,38,1,1
2008,4,1,13,29,342,4,P5,3,2,1,23,2,1
2008,4,1,14,29,342,4,P23,6,2,2,28,2,2
2008,4,1,15,29,342,4,P26,4,3,1,43,1,2
2008,4,1,16,29,342,4,P39,14,1,1,43,1,3
2008,4,1,17,29,342,4,P80,7,3,1,28,2,5
2008,4,1,18,29,342,2,B6,2,2,1,52,1,1
2008,4,1,19,29,342,2,B6,2,2,1,52,1,1
2008,4,1,20,29,342,2,B6,2,2,1,52,1,1
2008,4,1,21,29,342,2,B6,2,2,1,52,1,1
2008,4,1,22,29,342,2,B17,6,6,2,38,2,1
2008,4,1,23,29,342,4,P80,7,3,1,28,2,5
2008,4,1,24,29,342,4,P2,3,1,1,28,2,1
2008,4,1,25,29,342,4,P2,3,1,1,28,2,1
2008,4,1,26,29,342,4,P27,6,3,2,33,2,2
2008,4,1,27,29,342,1,A31,6,5,2,62,1,2
2008,4,1,28,29,342,4,P2,3,1,1,28,2,1
2008,4,1,29,29,342,4,P2,3,1,1,28,2,1
2008,4,1,30,29,342,4,P2,3,1,1,28,2,1
2008,4,1,31,29,342,1,A31,6,5,2,62,1,2
2008,4,1,32,29,342,1,A31,6,5,2,62,1,2
2008,4,1,1,29,343,4,P1,3,1,1,38,1,1
2008,4,1,2,29,343,4,P26,4,3,1,43,1,2
2008,4,1,3,29,343,4,P48,9,4,2,33,2,3
2008,4,1,4,29,343,4,P41,9,2,2,43,1,3
2008,4,1,5,29,343,4,P80,7,3,1,28,2,5
2008,4,1,1,9,344,1,A3,3,1,1,72,1,1
2008,4,1,2,9,344,3,C24,12,2,1,33,2,2
2008,4,1,3,9,344,3,C33,14,5,1,48,1,2
2008,4,1,4,9,344,3,C56,6,1,2,57,1,4
2008,4,1,1,29,345,3,C1,4,1,2,28,2,1
2008,4,1,2,29,345,1,A4,3,2,2,38,2,1
2008,4,1,3,29,345,3,C18,9,6,1,48,1,1
2008,4,1,4,29,345,3,C14,9,5,1,23,2,1
2008,4,1,5,29,345,3,C17,14,6,1,48,1,1
2008,4,1,6,29,345,3,C4,4,2,1,48,1,1
2008,4,1,7,29,345,1,A4,3,2,2,38,2,1
2008,4,1,8,29,345,3,C1,4,1,2,28,2,1
2008,4,1,1,29,346,2,B15,9,5,1,38,2,1
2008,4,1,2,29,346,1,A4,3,2,2,38,2,1
2008,4,1,1,29,347,1,A25,1,3,1,38,2,2
2008,4,1,2,29,347,1,A3,3,1,1,72,1,1
2008,4,1,3,29,347,3,C42,7,2,1,28,2,3
2008,4,1,4,29,347,1,A3,3,1,1,72,1,1
2008,4,1,1,29,348,1,A2,3,1,1,43,2,1
2008,4,1,2,29,348,3,C4,4,2,1,48,1,1
2008,4,1,3,29,348,3,C16,13,6,1,28,2,1
2008,4,1,4,29,348,4,P1,3,1,1,38,1,1
2008,4,1,5,29,348,4,P9,4,3,2,23,2,1
2008,4,1,6,29,348,4,P61,1,3,2,28,2,4
2008,4,1,7,29,348,4,P69,9,5,1,43,1,4
2008,4,1,8,29,348,4,P43,7,3,2,38,1,3
2008,4,1,1,29,349,1,A1,8,1,1,28,2,1
2008,4,1,1,29,350,4,P5,3,2,1,23,2,1
2008,4,1,2,29,350,4,P20,7,1,1,23,2,2
2008,4,1,3,29,350,4,P60,14,2,1,28,2,4
2008,4,1,4,29,350,2,B27,2,3,1,57,1,2
2008,4,1,1,44,351,1,A2,3,1,1,43,2,1
2008,4,1,1,29,352,2,B30,9,4,1,57,1,2
2008,4,1,1,44,353,3,C2,12,1,1,43,1,1
2008,4,1,2,44,353,2,B17,6,6,2,38,2,1
2008,4,1,1,44,354,4,P6,2,2,1,43,1,1
2008,4,1,1,29,355,1,A1,8,1,1,28,2,1
2008,4,1,2,29,355,1,A8,3,3,1,62,1,1
2008,4,1,3,29,355,1,A17,2,6,1,62,1,1
2008,4,1,4,29,355,1,A14,3,5,1,60,1,1
2008,4,1,5,29,355,1,A12,2,4,1,38,2,1
2008,4,1,6,29,355,2,B4,10,2,1,52,1,1
2008,4,1,1,29,356,4,P1,3,1,1,38,1,1
2008,4,1,2,29,356,1,A5,3,2,1,43,2,1
2008,4,1,3,29,356,4,P1,3,1,1,38,1,1
2008,4,1,1,29,357,4,P15,4,5,2,38,1,1
2008,4,1,2,29,357,4,P15,4,5,2,38,1,1
2008,4,1,3,29,357,4,P38,9,1,1,33,2,3
2008,4,1,4,29,357,4,P37,2,1,1,43,1,3
2008,4,1,5,29,357,4,P65,9,4,2,43,1,4
2008,4,1,6,29,357,4,P47,14,4,1,28,2,3
2008,4,1,1,29,358,1,A2,3,1,1,43,2,1
2008,4,1,2,29,358,1,A18,4,6,1,38,2,1
2008,4,1,3,29,358,1,A1,8,1,1,28,2,1
2008,4,1,4,29,358,1,A12,2,4,1,38,2,1
2008,4,1,5,29,358,3,C5,11,2,1,48,1,1
2008,4,1,6,29,358,3,C12,14,4,1,43,1,1
2008,4,1,7,29,358,3,C1,4,1,2,28,2,1
2008,4,1,1,29,359,1,A1,8,1,1,28,2,1
2008,4,1,1,29,360,1,A1,8,1,1,28,2,1
2008,4,1,2,29,360,1,A2,3,1,1,43,2,1
2008,4,1,3,29,360,1,A3,3,1,1,72,1,1
2008,4,1,4,29,360,1,A4,3,2,2,38,2,1
2008,4,1,5,29,360,1,A8,3,3,1,62,1,1
2008,4,1,6,29,360,1,A13,1,5,1,28,2,1
